OrderID,CustomerID,ManagerID,Quantity,Price,Freight,ShippedDate,Total
2201,ZI80,man12,82,77.59,9,11/12/2020,6371.38
3270,RC36,man03,96,66.28,7,11/7/2020,6369.88
1761,BR60,man50,80,79.46,9,10/16/2020,6365.8
4733,YH49,man92,69,92.02,11,11/2/2020,6360.38
3009,BD29,man06,77,82.33,12,10/21/2020,6351.41
4832,QT73,man72,65,97.48,14,10/19/2020,6350.2
3223,ED01,man25,88,72.04,8,10/28/2020,6347.52
3535,MV75,man60,75,84.46,10,10/27/2020,6344.5
3863,HO20,man56,92,68.84,7,10/25/2020,6340.28
2461,OU09,man48,96,65.84,15,11/12/2020,6335.64
4041,NM33,man85,66,95.8,10,10/18/2020,6332.8
2213,ZV34,man75,76,83.12,15,10/15/2020,6332.12
1345,LW74,man56,98,64.32,13,11/7/2020,6316.36
3269,RG34,man37,92,68.47,13,10/28/2020,6312.24
2359,AZ43,man50,94,67.02,11,10/26/2020,6310.88
4882,SN03,man27,90,69.99,9,10/13/2020,6308.1
2450,HA12,man77,88,71.56,10,10/21/2020,6307.28
1456,AL18,man85,81,77.65,14,11/4/2020,6303.65
3654,BP61,man80,76,82.78,12,11/3/2020,6303.28
803,QQ95,man92,72,87.39,5,10/16/2020,6297.08
4975,TL29,man98,76,82.65,12,11/7/2020,6293.4
376,DD87,man64,76,82.64,9,10/25/2020,6289.64
1774,GY41,man06,73,86.02,10,11/8/2020,6289.46
4164,LK57,man63,83,75.63,12,10/19/2020,6289.29
4036,VM24,man13,85,73.84,12,10/30/2020,6288.4
1830,YC56,man76,79,79.43,7,10/19/2020,6281.97
4450,JB00,man04,88,71.3,7,11/8/2020,6281.4
4121,SU21,man53,93,67.4,7,11/7/2020,6275.2
439,DF16,man62,80,78.28,10,11/9/2020,6272.4
2023,PL78,man04,96,65.19,14,10/30/2020,6272.24
828,XX52,man51,65,96.34,10,10/31/2020,6272.1
4554,PA23,man08,83,75.39,7,10/23/2020,6264.37
3068,JO87,man64,69,90.46,14,10/26/2020,6255.74
2662,CY58,man08,85,73.44,9,10/24/2020,6251.4
3363,LS45,man54,64,97.39,12,11/4/2020,6244.96
2860,BS30,man37,95,65.62,9,11/5/2020,6242.9
2009,JS54,man90,67,92.97,12,11/12/2020,6240.99
1956,XB03,man28,98,63.61,6,11/10/2020,6239.78
1918,ZY10,man27,84,73.91,14,10/21/2020,6222.44
3149,AH31,man51,84,73.94,8,10/18/2020,6218.96
510,VN04,man45,84,73.85,7,10/20/2020,6210.4
1330,ZJ77,man29,80,77.46,13,10/24/2020,6209.8
1916,WC52,man26,90,68.78,12,11/11/2020,6202.2
800,BK03,man81,64,96.75,8,10/18/2020,6200
4861,CQ41,man39,99,62.56,6,10/23/2020,6199.44
2606,WQ68,man65,64,96.71,8,11/5/2020,6197.44
250,KS78,man87,99,62.49,9,11/11/2020,6195.51
2479,BW55,man39,75,82.5,8,10/26/2020,6195.5
3062,ZG72,man97,69,89.68,6,11/7/2020,6193.92
1805,ER37,man38,93,66.46,12,10/19/2020,6192.78
3281,HB99,man82,75,82.39,13,11/2/2020,6192.25
831,AE24,man99,91,67.88,9,11/9/2020,6186.08
1143,XO62,man74,83,74.36,7,11/1/2020,6178.88
4278,FK72,man36,74,83.36,9,11/6/2020,6177.64
4470,IY04,man02,70,88.12,7,11/12/2020,6175.4
2219,AO57,man87,81,76.1,11,10/18/2020,6175.1
218,BI73,man06,70,88.06,10,10/27/2020,6174.2
207,JQ00,man44,65,94.75,14,10/25/2020,6172.75
981,ZA76,man02,74,83.24,10,10/27/2020,6169.76
4243,UI76,man21,72,85.44,9,10/24/2020,6160.68
1179,FP25,man07,88,69.91,6,10/29/2020,6158.08
3016,QN40,man66,65,94.65,5,11/3/2020,6157.25
4776,QP58,man54,62,99.14,9,11/5/2020,6155.68
3873,UY77,man44,71,86.49,10,10/22/2020,6150.79
4636,CU87,man44,78,78.55,9,11/4/2020,6135.9
885,HJ39,man76,93,65.88,8,11/5/2020,6134.84
1245,DY83,man93,69,88.73,10,10/25/2020,6132.37
4497,WA92,man04,82,74.71,5,10/14/2020,6131.22
1445,HX32,man72,94,65.15,7,10/15/2020,6131.1
4720,UC82,man97,97,63.1,6,11/6/2020,6126.7
1637,MK25,man73,97,63.1,5,11/2/2020,6125.7
2574,AB17,man29,65,94.02,10,10/31/2020,6121.3
140,UA42,man83,87,70.23,9,10/28/2020,6119.01
865,NE55,man12,86,70.91,14,10/17/2020,6112.26
2138,FL88,man31,82,74.37,12,11/2/2020,6110.34
2381,BC12,man94,82,74.36,12,10/28/2020,6109.52
2433,SU64,man65,81,75.32,6,11/10/2020,6106.92
833,CP94,man75,99,61.53,10,10/17/2020,6101.47
1186,SI27,man39,82,74.27,8,10/15/2020,6098.14
3210,DC76,man35,87,69.98,9,11/7/2020,6097.26
3005,UJ55,man87,90,67.68,6,10/14/2020,6097.2
1979,WU51,man10,83,73.35,8,11/7/2020,6096.05
327,BC70,man05,76,80.05,11,10/27/2020,6094.8
1951,NM84,man85,90,67.6,10,10/30/2020,6094
3593,PK38,man29,94,64.67,15,11/6/2020,6093.98
1896,GE64,man37,63,96.5,9,11/3/2020,6088.5
4241,VX05,man02,79,76.87,9,10/15/2020,6081.73
2964,AB88,man13,91,66.7,7,11/1/2020,6076.7
2863,FY28,man54,73,83.07,12,10/28/2020,6076.11
3541,WT79,man44,80,75.71,12,11/1/2020,6068.8
511,EB31,man99,74,81.79,11,11/1/2020,6063.46
2087,QW80,man27,100,60.55,8,10/28/2020,6063
3070,HY67,man25,93,65.1,6,10/28/2020,6060.3
820,DN45,man54,61,99.12,13,10/13/2020,6059.32
366,AG75,man56,88,68.72,8,10/14/2020,6055.36
290,CO53,man81,83,72.76,8,11/2/2020,6047.08
3309,CY30,man77,72,83.78,10,11/11/2020,6042.16
3882,OR35,man29,63,95.69,13,11/5/2020,6041.47
2875,HM38,man93,97,62.16,11,10/13/2020,6040.52
2198,DM52,man38,94,64.08,15,10/18/2020,6038.52
2652,LP25,man06,84,71.65,9,11/4/2020,6027.6
2422,OB85,man28,64,93.99,7,10/25/2020,6022.36
3331,OE00,man47,68,88.35,12,10/21/2020,6019.8
623,XU10,man11,62,96.63,7,11/12/2020,5998.06
1160,VK12,man35,63,94.94,8,11/8/2020,5989.22
4067,YT97,man37,67,89.29,6,10/24/2020,5988.43
226,AA73,man29,67,89.28,5,10/23/2020,5986.76
2037,OJ52,man86,82,72.81,14,10/31/2020,5984.42
974,BN46,man07,62,96.31,13,10/14/2020,5984.22
1085,WT42,man32,62,96.37,9,10/16/2020,5983.94
618,TI39,man62,68,87.83,9,11/2/2020,5981.44
3366,XR23,man12,74,80.64,14,10/16/2020,5981.36
2279,BG16,man82,67,89.06,13,11/11/2020,5980.02
1458,KP37,man55,77,77.42,8,10/24/2020,5969.34
728,ZI52,man79,75,79.41,11,10/20/2020,5966.75
3020,XV98,man44,74,80.46,11,10/25/2020,5965.04
4468,GI32,man80,92,64.75,8,11/7/2020,5965
3338,NK09,man77,65,91.49,14,10/23/2020,5960.85
4591,PX63,man96,68,87.45,8,10/17/2020,5954.6
2618,AY70,man92,61,97.38,14,11/7/2020,5954.18
2484,ME48,man41,60,99.08,8,11/9/2020,5952.8
2696,WK55,man81,92,64.6,9,10/28/2020,5952.2
608,XT02,man34,67,88.68,6,10/16/2020,5947.56
1824,UT55,man62,65,91.32,11,11/2/2020,5946.8
2874,EW17,man35,64,92.67,13,10/29/2020,5943.88
2212,TJ65,man13,85,69.82,9,11/1/2020,5943.7
2541,LY05,man07,62,95.69,10,11/1/2020,5942.78
1006,YI59,man71,93,63.71,13,10/19/2020,5938.03
3547,ER53,man69,81,73.2,8,11/5/2020,5937.2
3247,XY35,man17,70,84.62,11,11/4/2020,5934.4
4105,SI74,man94,63,94,12,10/30/2020,5934
4968,WG09,man67,84,70.48,13,11/4/2020,5933.32
4318,BS78,man33,74,80.09,6,10/15/2020,5932.66
1355,YO92,man99,87,68.02,8,10/20/2020,5925.74
3111,XP92,man68,71,83.27,11,10/16/2020,5923.17
709,JP50,man48,66,89.54,13,10/30/2020,5922.64
3555,AR23,man86,74,79.89,10,10/23/2020,5921.86
586,KY52,man03,65,90.9,9,11/7/2020,5917.5
2274,PG10,man67,89,66.33,14,11/7/2020,5917.37
4300,GZ22,man23,97,60.85,10,11/5/2020,5912.45
3757,KW72,man16,94,62.8,8,11/2/2020,5911.2
1735,NE44,man66,80,73.76,10,10/19/2020,5910.8
4568,OH43,man11,62,95.16,10,11/1/2020,5909.92
3037,UL06,man63,98,60.2,5,11/3/2020,5904.6
3677,ZO15,man23,75,78.53,13,11/2/2020,5902.75
1191,VN22,man38,83,70.99,10,10/27/2020,5902.17
3852,QO12,man97,78,75.6,5,11/10/2020,5901.8
189,VM72,man60,68,86.63,10,10/23/2020,5900.84
1428,DP31,man18,78,75.4,15,10/16/2020,5896.2
1579,CM26,man62,93,63.28,11,11/8/2020,5896.04
4518,WJ41,man32,87,67.67,7,10/31/2020,5894.29
1077,YO55,man34,71,82.79,14,11/11/2020,5892.09
915,AK26,man58,65,90.38,10,10/26/2020,5884.7
1226,XR37,man03,79,74.36,8,10/23/2020,5882.44
2030,ED85,man96,63,93.18,12,10/13/2020,5882.34
495,HM36,man93,72,81.57,9,10/22/2020,5882.04
2908,QY64,man84,77,76.21,13,10/27/2020,5881.17
886,YU91,man75,74,79.35,7,10/26/2020,5878.9
1542,CX51,man34,66,88.88,7,10/20/2020,5873.08
2519,GX94,man86,85,68.93,13,11/4/2020,5872.05
1010,ZQ00,man16,72,81.35,14,11/4/2020,5871.2
1980,SN94,man78,70,83.7,5,10/30/2020,5864
1656,HV90,man45,74,79.05,11,11/11/2020,5860.7
159,WN18,man88,69,84.7,8,10/22/2020,5852.3
3222,CM28,man49,92,63.44,15,10/29/2020,5851.48
393,US41,man72,83,70.4,6,10/25/2020,5849.2
3926,CH11,man63,99,58.99,6,10/15/2020,5846.01
3178,UG62,man69,62,94.08,10,10/20/2020,5842.96
4699,MC40,man24,61,95.54,11,10/25/2020,5838.94
1229,KT11,man83,70,83.26,6,11/10/2020,5834.2
2851,UI74,man40,90,64.75,6,10/22/2020,5833.5
3402,AE30,man22,77,75.65,8,10/31/2020,5833.05
4233,SN32,man53,72,80.86,10,11/6/2020,5831.92
3663,MH75,man62,59,98.55,14,10/26/2020,5828.45
4,VG25,man84,86,67.51,14,10/30/2020,5819.86
1607,LL68,man68,70,82.95,11,10/19/2020,5817.5
2836,OV85,man63,65,89.37,8,11/4/2020,5817.05
3011,GD70,man75,89,65.2,12,10/14/2020,5814.8
1818,OL29,man59,66,87.98,8,10/24/2020,5814.68
563,LN15,man36,90,64.42,6,11/11/2020,5803.8
4667,NL27,man67,58,99.81,12,11/3/2020,5800.98
4372,MV86,man06,89,65.05,10,11/9/2020,5799.45
4919,SS18,man10,85,68.11,10,10/31/2020,5799.35
192,CN86,man31,72,80.19,15,10/19/2020,5788.68
4736,VZ97,man36,62,93.14,14,10/20/2020,5788.68
1522,UG84,man94,59,97.87,11,11/11/2020,5785.33
2310,HB54,man45,68,84.89,12,11/6/2020,5784.52
79,OU84,man91,74,77.99,12,10/27/2020,5783.26
1620,KB47,man11,80,72.09,12,10/25/2020,5779.2
4279,DJ02,man76,88,65.55,9,11/3/2020,5777.4
1333,JG23,man94,84,68.58,13,11/3/2020,5773.72
4672,HY69,man28,85,67.74,7,10/14/2020,5764.9
34,HS90,man87,67,85.86,12,10/30/2020,5764.62
3371,TH46,man40,69,83.34,14,10/25/2020,5764.46
1701,NY37,man32,59,97.6,5,10/27/2020,5763.4
2454,EW00,man32,62,92.78,10,10/17/2020,5762.36
296,VG40,man65,73,78.73,12,10/13/2020,5759.29
3445,WT67,man12,97,59.25,12,10/30/2020,5759.25
3721,WR82,man20,66,87.04,13,11/2/2020,5757.64
2806,OB82,man36,59,97.4,9,11/9/2020,5755.6
912,JG26,man97,78,73.69,6,10/29/2020,5753.82
2350,XU38,man59,84,68.34,12,11/6/2020,5752.56
684,FS08,man91,88,65.27,7,10/22/2020,5750.76
2481,LZ36,man94,74,77.51,12,11/7/2020,5747.74
2140,GQ70,man91,69,83.16,7,11/11/2020,5745.04
4548,QV38,man32,88,65.2,6,10/14/2020,5743.6
3965,GQ43,man78,86,66.64,8,10/22/2020,5739.04
733,XY48,man68,58,98.8,7,11/8/2020,5737.4
2526,KV38,man08,80,71.52,11,11/12/2020,5732.6
1036,UH65,man17,93,61.45,14,11/5/2020,5728.85
33,YU42,man38,71,80.49,14,10/25/2020,5728.79
4905,ES16,man77,95,60.15,14,11/3/2020,5728.25
2067,WQ57,man60,72,79.34,12,10/25/2020,5724.48
1196,JJ88,man51,88,64.93,9,10/16/2020,5722.84
3498,QH96,man28,86,66.33,12,11/8/2020,5716.38
1595,PI41,man68,72,79.19,13,10/14/2020,5714.68
2609,FB75,man76,62,91.96,13,11/10/2020,5714.52
3404,YK80,man76,87,65.52,8,11/2/2020,5708.24
2187,IO28,man60,89,63.9,12,10/18/2020,5699.1
4204,JB37,man90,61,93.22,8,10/13/2020,5694.42
1303,ZX91,man48,70,81.08,13,10/17/2020,5688.6
1134,LF17,man12,64,88.67,13,11/12/2020,5687.88
4806,YL87,man94,100,56.73,14,10/21/2020,5687
25,TD94,man65,64,88.73,8,10/20/2020,5686.72
1136,SI37,man80,69,82.27,10,10/14/2020,5686.63
3132,KX24,man12,97,58.49,13,11/6/2020,5686.53
2039,UF57,man59,61,92.97,14,10/26/2020,5685.17
315,NJ95,man06,91,62.38,6,10/13/2020,5682.58
3685,YZ39,man06,67,84.64,11,10/22/2020,5681.88
1024,FZ91,man27,76,74.59,6,11/6/2020,5674.84
3603,BI50,man28,66,85.8,12,10/28/2020,5674.8
2468,AA82,man64,74,76.47,13,10/23/2020,5671.78
4674,UN54,man14,91,62.16,12,10/22/2020,5668.56
1166,QM94,man30,65,86.99,10,10/22/2020,5664.35
3493,WE37,man70,78,72.39,13,11/10/2020,5659.42
3814,RU14,man80,95,59.5,6,11/7/2020,5658.5
2632,CL43,man21,64,88.25,10,10/30/2020,5658
1129,NW93,man90,62,91.15,6,10/27/2020,5657.3
4070,ZZ08,man13,94,60,14,10/23/2020,5654
3853,GQ88,man35,81,69.6,12,10/28/2020,5649.6
3605,CI33,man68,97,58.1,13,10/28/2020,5648.7
1757,DS25,man96,68,82.79,13,11/8/2020,5642.72
1416,TW70,man25,90,62.54,9,10/31/2020,5637.6
3962,OQ59,man23,95,59.1,10,11/2/2020,5624.5
3520,WS15,man37,62,90.48,13,11/7/2020,5622.76
3995,YT00,man20,70,80.12,8,10/15/2020,5616.4
3242,WO89,man80,77,72.79,11,10/24/2020,5615.83
1291,FZ16,man37,75,74.7,11,10/27/2020,5613.5
4111,PO27,man04,67,83.54,8,10/13/2020,5605.18
3529,NY58,man21,75,74.51,10,11/4/2020,5598.25
976,QL76,man50,65,85.96,10,10/15/2020,5597.4
786,WV33,man87,88,63.51,8,10/17/2020,5596.88
399,DU31,man30,62,90.05,13,10/22/2020,5596.1
1388,LH59,man19,77,72.46,12,11/4/2020,5591.42
2166,HQ92,man51,56,99.69,6,10/16/2020,5588.64
3166,FG91,man79,64,87.07,11,10/20/2020,5583.48
1838,UA05,man41,68,81.88,12,11/9/2020,5579.84
882,ZL08,man71,60,92.73,13,11/3/2020,5576.8
1331,MG41,man88,67,82.97,15,10/28/2020,5573.99
3010,GG04,man61,77,72.31,5,10/14/2020,5572.87
1078,IU55,man83,61,91.19,9,11/12/2020,5571.59
1829,FG32,man87,93,59.81,7,11/4/2020,5569.33
2954,KT32,man64,86,64.6,8,10/15/2020,5563.6
58,UL69,man52,90,61.74,6,11/8/2020,5562.6
2979,MG41,man70,67,82.89,6,10/27/2020,5559.63
2866,SM51,man46,79,70.12,12,10/27/2020,5551.48
864,TL85,man62,75,73.88,6,11/6/2020,5547
967,JB78,man41,88,62.87,13,10/16/2020,5545.56
405,AB00,man20,61,90.68,13,10/26/2020,5544.48
1479,MT90,man78,64,86.5,7,10/21/2020,5543
4599,DA12,man32,85,65.09,10,10/13/2020,5542.65
1790,GO35,man95,100,55.32,9,10/16/2020,5541
4306,FP11,man60,97,56.97,11,10/16/2020,5537.09
1990,QM59,man20,77,71.71,13,11/4/2020,5534.67
3463,CK51,man33,97,56.9,12,11/5/2020,5531.3
2847,RX97,man90,100,55.09,13,10/17/2020,5522
961,NX57,man73,71,77.56,15,10/24/2020,5521.76
4543,PS39,man25,90,61.2,7,10/21/2020,5515
4572,OD56,man15,70,78.64,8,10/27/2020,5512.8
2309,LJ43,man59,80,68.81,6,11/8/2020,5510.8
4091,FE50,man10,79,69.46,14,10/31/2020,5501.34
459,EX25,man34,73,75.29,5,11/12/2020,5501.17
2153,PR56,man14,74,74.1,14,10/17/2020,5497.4
1454,UZ67,man75,98,55.87,14,11/5/2020,5489.26
939,TZ72,man07,86,63.67,11,10/21/2020,5486.62
3802,BI46,man72,60,91.27,9,11/11/2020,5485.2
888,EE56,man62,96,57.03,10,10/18/2020,5484.88
3787,ZP04,man01,72,75.92,13,11/10/2020,5479.24
4359,EX91,man61,56,97.51,13,11/5/2020,5473.56
3099,BP23,man07,89,61.38,10,11/8/2020,5472.82
4064,UT02,man38,83,65.78,13,10/22/2020,5472.74
625,ME50,man37,81,67.5,5,10/20/2020,5472.5
2945,DJ70,man29,96,56.86,11,11/11/2020,5469.56
954,IE14,man76,96,56.8,14,11/9/2020,5466.8
1877,TI24,man99,94,58.07,7,10/21/2020,5465.58
3104,MR58,man67,66,82.62,11,10/23/2020,5463.92
1414,PU69,man44,96,56.75,12,11/12/2020,5460
576,QZ36,man34,73,74.65,10,11/10/2020,5459.45
123,RR67,man40,93,58.6,9,11/2/2020,5458.8
4952,TJ52,man10,63,86.49,8,10/22/2020,5456.87
3689,PO14,man67,92,59.22,6,11/9/2020,5454.24
2966,XR33,man82,99,54.98,8,11/6/2020,5451.02
1747,PG55,man48,73,74.59,5,10/30/2020,5450.07
1353,NK17,man28,89,61.09,11,10/28/2020,5448.01
3777,JN41,man54,67,81.1,11,10/22/2020,5444.7
1221,RZ27,man25,73,74.46,6,10/27/2020,5441.58
645,QE73,man58,84,64.61,11,10/27/2020,5438.24
1083,QP71,man72,72,75.42,7,11/8/2020,5437.24
492,SH77,man09,99,54.75,12,11/2/2020,5432.25
1437,AK27,man97,92,58.81,15,11/9/2020,5425.52
873,HZ15,man51,73,74.11,13,10/24/2020,5423.03
850,HE52,man25,69,78.46,9,10/14/2020,5422.74
2070,ZA01,man40,60,90.25,7,10/27/2020,5422
1430,AL25,man98,83,65.13,13,10/16/2020,5418.79
4447,NE84,man16,100,54.08,7,10/28/2020,5415
4564,EJ99,man66,85,63.56,12,10/22/2020,5414.6
469,KA72,man15,86,62.79,12,11/8/2020,5411.94
1678,PT11,man28,94,57.47,7,11/7/2020,5409.18
648,FH78,man88,74,73.02,5,11/9/2020,5408.48
4867,HC65,man39,58,93,11,11/4/2020,5405
4308,FN13,man65,87,62.02,6,11/4/2020,5401.74
3278,WS93,man23,58,92.92,9,11/9/2020,5398.36
4692,NX66,man98,57,94.55,8,10/18/2020,5397.35
4252,PD25,man20,68,79.08,10,10/27/2020,5387.44
216,CH82,man56,60,89.59,11,11/9/2020,5386.4
863,YY83,man79,79,68.03,11,10/29/2020,5385.37
22,OF92,man41,89,60.37,12,10/15/2020,5384.93
3657,LI52,man12,83,64.75,8,11/6/2020,5382.25
2307,YD23,man01,84,63.92,9,10/27/2020,5378.28
2988,EH02,man09,68,78.9,12,10/22/2020,5377.2
2082,PR26,man91,60,89.38,7,10/20/2020,5369.8
3977,ZW50,man77,60,89.22,11,10/13/2020,5364.2
798,NA18,man78,67,79.97,5,11/2/2020,5362.99
693,FC98,man64,55,97.23,14,10/23/2020,5361.65
166,LD58,man14,67,79.82,11,11/4/2020,5358.94
4612,JF82,man44,82,65.12,15,11/11/2020,5354.84
2547,XS07,man13,88,60.68,15,10/13/2020,5354.84
896,ID33,man59,55,97.12,11,10/27/2020,5352.6
3781,HN94,man08,71,75.22,10,10/26/2020,5350.62
4142,GL24,man22,86,62.05,12,11/12/2020,5348.3
1657,EA93,man52,72,74.14,10,10/19/2020,5348.08
4385,GB20,man64,75,71.17,9,11/8/2020,5346.75
2131,YT63,man77,60,88.79,13,10/19/2020,5340.4
717,NM20,man31,82,64.94,8,11/11/2020,5333.08
1448,QI70,man38,84,63.38,7,10/25/2020,5330.92
4122,AZ10,man38,81,65.7,9,10/23/2020,5330.7
1889,QV04,man07,73,72.93,6,11/6/2020,5329.89
5000,RV07,man37,59,90.12,12,10/20/2020,5329.08
4274,YZ84,man34,86,61.79,10,10/17/2020,5323.94
4155,BT20,man82,91,58.37,12,10/29/2020,5323.67
2430,CL69,man31,95,55.94,5,11/7/2020,5319.3
807,XH19,man94,90,58.99,8,10/31/2020,5317.1
975,JJ87,man77,76,69.79,11,10/19/2020,5315.04
2703,GN50,man33,98,54.14,8,10/18/2020,5313.72
4996,OS69,man56,75,70.62,10,10/28/2020,5306.5
2135,IN13,man02,61,86.79,11,11/4/2020,5305.19
3229,PM02,man14,100,53,5,11/3/2020,5305
3738,IH14,man67,97,54.62,6,11/11/2020,5304.14
956,OK75,man53,83,63.71,12,11/5/2020,5299.93
1203,QK83,man05,68,77.74,13,10/24/2020,5299.32
4234,TQ44,man27,100,52.85,14,11/6/2020,5299
3257,PM05,man67,82,64.55,5,11/5/2020,5298.1
2092,IU81,man14,79,66.85,12,11/12/2020,5293.15
1503,QS72,man34,92,57.38,12,10/13/2020,5290.96
4078,TS66,man39,87,60.69,10,10/29/2020,5290.03
4552,AB82,man01,60,88,8,11/7/2020,5288
3678,AA96,man35,76,69.43,11,10/23/2020,5287.68
750,VS06,man94,72,73.19,13,10/15/2020,5282.68
3044,EX09,man40,53,99.46,10,10/27/2020,5281.38
4846,YH55,man43,90,58.62,5,10/29/2020,5280.8
2305,SF04,man24,64,82.19,14,10/21/2020,5274.16
4866,HR55,man78,78,67.35,14,10/14/2020,5267.3
4808,DF45,man24,94,55.87,12,10/22/2020,5263.78
2017,YI42,man36,74,70.91,14,10/22/2020,5261.34
1420,QH65,man12,81,64.81,8,10/22/2020,5257.61
1342,PE25,man01,59,88.98,7,10/16/2020,5256.82
4888,XJ69,man72,54,97.1,8,11/11/2020,5251.4
3234,XA60,man32,57,91.9,8,10/18/2020,5246.3
2623,ET15,man68,56,93.53,7,10/27/2020,5244.68
2524,DH72,man23,75,69.84,5,10/21/2020,5243
2190,IG50,man26,55,95.18,5,11/4/2020,5239.9
1917,ET39,man95,64,81.63,14,11/11/2020,5238.32
2033,ZK00,man68,61,85.66,13,10/31/2020,5238.26
946,PW17,man45,88,59.36,14,10/27/2020,5237.68
4311,KK73,man99,67,77.99,10,11/1/2020,5235.33
4448,AO92,man30,76,68.73,5,10/24/2020,5228.48
534,PA08,man94,79,66.11,5,10/30/2020,5227.69
1263,DZ90,man45,68,76.68,13,10/16/2020,5227.24
3046,OE28,man25,54,96.63,9,10/26/2020,5227.02
3539,PL11,man79,81,64.37,12,10/18/2020,5225.97
840,KS50,man47,57,91.52,6,11/4/2020,5222.64
1856,QG38,man31,93,56.05,8,10/28/2020,5220.65
4756,WU35,man47,61,85.44,8,10/17/2020,5219.84
2044,WY41,man57,79,65.86,11,11/11/2020,5213.94
4221,OL45,man80,74,70.28,13,10/19/2020,5213.72
4983,SP44,man92,57,91.15,14,11/3/2020,5209.55
2211,EM74,man58,85,61.14,12,10/20/2020,5208.9
3883,BG48,man87,72,72.2,9,10/26/2020,5207.4
4970,US01,man80,76,68.42,7,10/24/2020,5206.92
1596,UF56,man53,56,92.74,9,10/20/2020,5202.44
4941,UR88,man83,76,68.1,11,10/29/2020,5186.6
2708,NU80,man06,95,54.49,9,11/8/2020,5185.55
1943,PO92,man79,91,56.81,14,10/27/2020,5183.71
3556,AO86,man66,80,64.68,6,10/20/2020,5180.4
3972,SQ30,man35,99,52.2,12,10/26/2020,5179.8
4616,IB62,man18,59,87.65,6,11/9/2020,5177.35
3566,EZ70,man67,67,77.11,9,11/8/2020,5175.37
2856,BV53,man45,67,77.15,6,11/9/2020,5175.05
2368,QZ38,man31,52,99.19,14,10/31/2020,5171.88
3381,DM02,man06,77,67.05,8,11/10/2020,5170.85
889,EY87,man64,75,68.83,7,10/23/2020,5169.25
3305,ID30,man21,94,54.88,8,10/18/2020,5166.72
2713,AJ02,man74,91,56.66,8,10/17/2020,5164.06
235,UM03,man71,81,63.56,11,10/29/2020,5159.36
2416,EI79,man86,99,51.95,13,11/8/2020,5156.05
3118,GZ27,man43,66,77.93,11,10/25/2020,5154.38
1628,MK73,man17,87,59.07,14,11/5/2020,5153.09
2317,OH00,man52,93,55.31,9,10/31/2020,5152.83
4895,JV02,man75,52,98.83,10,10/26/2020,5149.16
3239,HN69,man74,73,70.33,11,10/18/2020,5145.09
2724,DS89,man09,65,78.92,14,10/19/2020,5143.8
3838,RF40,man11,89,57.69,9,11/12/2020,5143.41
3614,VB10,man39,97,52.92,7,11/12/2020,5140.24
1240,SZ84,man76,99,51.83,6,10/28/2020,5137.17
1589,BI27,man71,97,52.81,8,10/14/2020,5130.57
4421,OX44,man78,79,64.77,13,11/10/2020,5129.83
30,RL85,man15,86,59.54,6,11/4/2020,5126.44
1586,BN08,man04,71,72,14,11/9/2020,5126
3181,GU27,man08,72,71.12,5,10/13/2020,5125.64
371,MH02,man56,93,54.99,8,10/15/2020,5122.07
2341,BO24,man78,78,65.55,8,10/21/2020,5120.9
701,DA23,man78,97,52.68,7,11/2/2020,5116.96
1280,JY95,man04,90,56.78,6,11/1/2020,5116.2
2143,AY60,man21,68,75.13,6,10/14/2020,5114.84
1032,BN80,man65,82,62.27,6,11/8/2020,5112.14
4191,WO40,man98,59,86.48,9,10/16/2020,5111.32
3831,OJ58,man42,53,96.13,14,10/16/2020,5108.89
3806,JW66,man63,83,61.37,14,11/12/2020,5107.71
127,VA35,man58,73,69.88,6,10/31/2020,5107.24
2300,LY70,man03,51,99.97,7,11/9/2020,5105.47
4898,OX30,man19,82,62.14,8,11/12/2020,5103.48
227,AQ32,man83,67,75.94,14,10/22/2020,5101.98
4387,HZ38,man29,65,78.24,14,10/13/2020,5099.6
3638,BV44,man69,53,95.97,10,10/17/2020,5096.41
2915,VA46,man00,95,53.49,14,11/9/2020,5095.55
3815,JC97,man92,64,79.51,6,11/2/2020,5094.64
1784,RG63,man09,77,65.96,15,11/10/2020,5093.92
3448,UF38,man31,73,69.6,13,10/18/2020,5093.8
521,AA10,man26,60,84.7,9,10/28/2020,5091
2659,CN12,man82,66,76.94,12,10/18/2020,5090.04
1787,UX95,man70,70,72.53,12,11/11/2020,5089.1
4514,LC26,man85,54,94.02,11,11/10/2020,5088.08
2932,KN37,man33,84,60.44,11,11/9/2020,5087.96
3412,PH19,man14,96,52.86,12,11/12/2020,5086.56
1531,WD41,man68,57,88.78,14,10/14/2020,5074.46
4981,HV70,man76,63,80.27,14,10/23/2020,5071.01
3021,TY65,man81,81,62.53,6,10/30/2020,5070.93
1899,UV03,man92,67,75.56,8,11/9/2020,5070.52
4716,AJ87,man99,73,69.31,9,10/17/2020,5068.63
310,XR54,man18,56,90.4,6,11/9/2020,5068.4
4978,SI09,man62,93,54.3,14,10/27/2020,5063.9
4043,UK51,man35,73,69.22,8,10/13/2020,5061.06
1517,HC77,man35,67,75.34,6,11/7/2020,5053.78
4289,FC47,man21,58,86.91,13,10/13/2020,5053.78
2782,OG35,man38,79,63.79,7,10/20/2020,5046.41
3952,NR85,man57,83,60.58,13,10/25/2020,5041.14
3538,VJ21,man69,72,69.9,7,10/14/2020,5039.8
4871,IK71,man54,77,65.33,6,10/28/2020,5036.41
